Projection_ID	confidence_level
evm.model.hic_scaffold_7_pilon.1368.22	partial
evm.model.hic_scaffold_7_pilon.924.1694	average_confidence
evm.model.hic_scaffold_10_pilon.1021.6359	partial
evm.model.hic_scaffold_4_pilon.1073.9666	partial
evm.model.hic_scaffold_4_pilon.1073.9699	partial
evm.model.hic_scaffold_4_pilon.1073.23013	partial
evm.model.hic_scaffold_7_pilon.1583.21678	average_confidence
evm.model.hic_scaffold_3_pilon.238.2097	high_confidence
evm.model.hic_scaffold_10_pilon.1086.16	partial
evm.model.hic_scaffold_10_pilon.1137.16	partial
evm.model.hic_scaffold_4_pilon.804.3051	average_confidence
evm.model.hic_scaffold_7_pilon.862.9987	average_confidence
evm.model.hic_scaffold_3_pilon.390.1442	average_confidence
evm.model.hic_scaffold_8_pilon.933.23019	partial
evm.model.hic_scaffold_6_pilon.727.4460	partial
evm.model.hic_scaffold_5_pilon.160.-1	average_confidence
evm.model.hic_scaffold_7_pilon.127.3587	average_confidence
evm.model.hic_scaffold_2_pilon.751.10316	average_confidence
evm.model.hic_scaffold_1_pilon.81.229	high_confidence
evm.model.hic_scaffold_1_pilon.1093.20062	average_confidence
evm.model.hic_scaffold_1_pilon.1093.34739	partial
evm.model.hic_scaffold_1_pilon.1093.15757	partial
evm.model.hic_scaffold_1_pilon.1093.16438	partial
evm.model.hic_scaffold_1_pilon.1093.17576	partial
evm.model.hic_scaffold_1_pilon.1093.20667	average_confidence
evm.model.hic_scaffold_1_pilon.1093.22253	partial
evm.model.hic_scaffold_1_pilon.1093.26992	partial
evm.model.hic_scaffold_1_pilon.1093.28371	partial
evm.model.hic_scaffold_1_pilon.1093.28692	partial
evm.model.hic_scaffold_1_pilon.1093.34894	partial
evm.model.hic_scaffold_2_pilon.632.15794	average_confidence
evm.model.hic_scaffold_1_pilon.665.212	low_confidence
evm.model.hic_scaffold_8_pilon.970.4237	high_confidence
evm.model.hic_scaffold_9_pilon.863.404	average_confidence
evm.model.hic_scaffold_25_pilon.43.26248	partial
evm.model.hic_scaffold_8_pilon.833.291	high_confidence
evm.model.hic_scaffold_9_pilon.596.33868	partial
evm.model.hic_scaffold_1_pilon.683.1582	high_confidence
evm.model.hic_scaffold_42_pilon.5.58	high_confidence
evm.model.hic_scaffold_1_pilon.1069.71	average_confidence
evm.model.hic_scaffold_10_pilon.171.22778	partial
evm.model.hic_scaffold_3_pilon.1093.2414	partial
evm.model.hic_scaffold_2_pilon.773.153	average_confidence
evm.model.hic_scaffold_10_pilon.76.19116	partial
evm.model.hic_scaffold_3_pilon.627.1629	average_confidence
evm.model.hic_scaffold_15_pilon.111.-1	average_confidence
evm.model.hic_scaffold_7_pilon.1176.443	partial
evm.model.hic_scaffold_7_pilon.1176.548	partial
evm.model.hic_scaffold_9_pilon.45.11469	average_confidence
evm.model.hic_scaffold_6_pilon.353.-1	partial
evm.model.hic_scaffold_10_pilon.715.21951	partial
evm.model.hic_scaffold_47_pilon.30.4003	average_confidence
evm.model.hic_scaffold_1_pilon.1126.5081	partial
evm.model.hic_scaffold_2_pilon.407.8636	partial
evm.model.hic_scaffold_7_pilon.16.1766	average_confidence
evm.model.hic_scaffold_10_pilon.547.-1	partial
evm.model.hic_scaffold_11_pilon.32.9119	partial
evm.model.hic_scaffold_14_pilon.86.8300	partial
evm.model.hic_scaffold_5_pilon.1286.4804	partial
evm.model.hic_scaffold_14_pilon.91.-1	partial
evm.model.hic_scaffold_5_pilon.729.-1	average_confidence
evm.model.hic_scaffold_8_pilon.21.-1	average_confidence
evm.model.hic_scaffold_2_pilon.703.33843	partial
evm.model.hic_scaffold_2_pilon.703.20844	partial
evm.model.hic_scaffold_2_pilon.703.27214	partial
evm.model.hic_scaffold_2_pilon.703.29168	partial
evm.model.hic_scaffold_2_pilon.703.29443	partial
evm.model.hic_scaffold_4_pilon.462.1330	average_confidence
evm.model.hic_scaffold_10_pilon.153.28260	partial
evm.model.hic_scaffold_10_pilon.153.31819	partial
evm.model.hic_scaffold_45_pilon.23.23255	partial
evm.model.hic_scaffold_45_pilon.23.933	partial
evm.model.hic_scaffold_45_pilon.23.3848	partial
evm.model.hic_scaffold_1_pilon.195.20	partial
evm.model.hic_scaffold_1_pilon.195.95	partial
evm.model.hic_scaffold_7_pilon.1590.957	high_confidence
evm.model.hic_scaffold_6_pilon.1810.12934	partial
evm.model.hic_scaffold_8_pilon.624.-1	partial
evm.model.hic_scaffold_7_pilon.978.742	high_confidence
evm.model.hic_scaffold_7_pilon.927.1694	partial
evm.model.hic_scaffold_7_pilon.1010.677	average_confidence
evm.model.hic_scaffold_4_pilon.55.495	average_confidence
evm.model.hic_scaffold_1_pilon.19.744	high_confidence
evm.model.hic_scaffold_7_pilon.383.1124	partial
evm.model.hic_scaffold_3_pilon.1169.1174	partial
evm.model.hic_scaffold_6_pilon.454.2936	partial
evm.model.hic_scaffold_9_pilon.1475.12097	partial
evm.model.hic_scaffold_1_pilon.478.20	partial
evm.model.hic_scaffold_1_pilon.478.43	partial
evm.model.hic_scaffold_16_pilon.40.13821	partial
evm.model.hic_scaffold_16_pilon.40.18718	partial
evm.model.hic_scaffold_7_pilon.583.16648	average_confidence
evm.model.hic_scaffold_3_pilon.1309.478	high_confidence
evm.model.hic_scaffold_7_pilon.602.7513	average_confidence
evm.model.hic_scaffold_2_pilon.500.2271	average_confidence
evm.model.hic_scaffold_6_pilon.95.-1	partial
evm.model.hic_scaffold_7_pilon.101.8053	average_confidence
evm.model.hic_scaffold_9_pilon.1883.-1	average_confidence
evm.model.hic_scaffold_3_pilon.1039.10323	partial
evm.model.hic_scaffold_4_pilon.1095.25860	partial
evm.model.hic_scaffold_10_pilon.42.3218	partial
evm.model.hic_scaffold_4_pilon.685.3517	average_confidence
evm.model.hic_scaffold_2_pilon.293.21027	partial
evm.model.hic_scaffold_9_pilon.459.16070	partial
evm.model.hic_scaffold_9_pilon.459.18806	partial
evm.model.hic_scaffold_9_pilon.459.29962	partial
evm.model.hic_scaffold_4_pilon.470.2957	average_confidence
evm.model.hic_scaffold_2_pilon.666.4073	average_confidence
evm.model.hic_scaffold_2_pilon.666.12692	partial
evm.model.hic_scaffold_9_pilon.1016.-1	partial
evm.model.hic_scaffold_4_pilon.1081.6906	partial
evm.model.hic_scaffold_8_pilon.607.8944	average_confidence
evm.model.hic_scaffold_7_pilon.307.3052	average_confidence
evm.model.hic_scaffold_6_pilon.550.6783	partial
evm.model.hic_scaffold_6_pilon.550.3657	partial
evm.model.hic_scaffold_9_pilon.1319.24021	partial
evm.model.hic_scaffold_9_pilon.1319.25765	partial
evm.model.hic_scaffold_6_pilon.293.1	high_confidence
evm.model.hic_scaffold_8_pilon.822.-1	partial
evm.model.hic_scaffold_6_pilon.1500.3083	average_confidence
evm.model.hic_scaffold_6_pilon.1315.205	high_confidence
evm.model.hic_scaffold_1_pilon.240.20	partial
evm.model.hic_scaffold_1_pilon.240.67	partial
evm.model.hic_scaffold_1_pilon.240.253	partial
evm.model.hic_scaffold_8_pilon.724.16291	partial
evm.model.hic_scaffold_9_pilon.1630.882	partial
evm.model.hic_scaffold_4_pilon.990.2154	average_confidence
evm.model.hic_scaffold_2_pilon.49.13477	partial
evm.model.hic_scaffold_3_pilon.97.3662	average_confidence
evm.model.hic_scaffold_6_pilon.1429.4688	average_confidence
evm.model.hic_scaffold_16_pilon.13.1773	average_confidence
evm.model.hic_scaffold_8_pilon.372.8211	average_confidence
evm.model.hic_scaffold_6_pilon.799.28423	partial
evm.model.hic_scaffold_2_pilon.652.5487	partial
evm.model.hic_scaffold_16_pilon.181.580	average_confidence
evm.model.hic_scaffold_1_pilon.972.84	partial
evm.model.hic_scaffold_2_pilon.38.-1	partial
evm.model.hic_scaffold_9_pilon.1304.21049	partial
evm.model.hic_scaffold_7_pilon.1152.29782	partial
evm.model.hic_scaffold_7_pilon.1152.1254	average_confidence
evm.model.hic_scaffold_10_pilon.467.5110	partial
evm.model.hic_scaffold_9_pilon.139.418	partial
evm.model.hic_scaffold_4_pilon.364.2303	average_confidence
evm.model.hic_scaffold_6_pilon.474.17572	partial
evm.model.hic_scaffold_11_pilon.19.180	partial
evm.model.hic_scaffold_9_pilon.1596.4932	average_confidence
evm.model.hic_scaffold_5_pilon.844.1274	high_confidence
evm.model.hic_scaffold_9_pilon.1328.11732	partial
evm.model.hic_scaffold_4_pilon.503.13213	low_confidence
evm.model.hic_scaffold_4_pilon.172.1500	average_confidence
evm.model.hic_scaffold_9_pilon.885.11100	partial
evm.model.hic_scaffold_2_pilon.299.6878	average_confidence
evm.model.hic_scaffold_9_pilon.1793.19840	partial
evm.model.hic_scaffold_3_pilon.927.780	partial
evm.model.hic_scaffold_3_pilon.927.8429	partial
evm.model.hic_scaffold_9_pilon.1840.-1	partial
evm.model.hic_scaffold_9_pilon.283.2314	average_confidence
evm.model.hic_scaffold_4_pilon.964.7793	partial
evm.model.hic_scaffold_4_pilon.946.2474	partial
evm.model.hic_scaffold_4_pilon.946.6869	low_confidence
evm.model.hic_scaffold_4_pilon.946.7315	low_confidence
evm.model.hic_scaffold_4_pilon.946.9885	partial
evm.model.hic_scaffold_4_pilon.946.12621	partial
evm.model.hic_scaffold_4_pilon.946.21414	partial
evm.model.hic_scaffold_4_pilon.946.33858	partial
evm.model.hic_scaffold_4_pilon.946.33960	partial
evm.model.hic_scaffold_3_pilon.1036.1333	average_confidence
evm.model.hic_scaffold_2_pilon.308.1680	partial
evm.model.hic_scaffold_4_pilon.205.5178	high_confidence
evm.model.hic_scaffold_8_pilon.529.417	partial
evm.model.hic_scaffold_7_pilon.807.12666	partial
evm.model.hic_scaffold_7_pilon.807.33699	partial
evm.model.hic_scaffold_7_pilon.807.34629	partial
evm.model.hic_scaffold_9_pilon.1672.19	high_confidence
evm.model.hic_scaffold_7_pilon.1416.22	partial
evm.model.hic_scaffold_7_pilon.1416.17612	partial
evm.model.hic_scaffold_9_pilon.1792.2986	partial
evm.model.hic_scaffold_10_pilon.53.23647	partial
evm.model.hic_scaffold_12_pilon.23.2679	partial
evm.model.hic_scaffold_2_pilon.382.14493	average_confidence
evm.model.hic_scaffold_10_pilon.377.15224	partial
evm.model.hic_scaffold_10_pilon.999.2342	partial
evm.model.hic_scaffold_10_pilon.999.3726	partial
evm.model.hic_scaffold_10_pilon.999.16785	average_confidence
evm.model.hic_scaffold_10_pilon.999.18086	average_confidence
evm.model.hic_scaffold_10_pilon.999.25059	partial
evm.model.hic_scaffold_10_pilon.999.29767	partial
evm.model.hic_scaffold_8_pilon.714.39	average_confidence
evm.model.hic_scaffold_8_pilon.714.2034	partial
evm.model.hic_scaffold_8_pilon.714.13266	partial
evm.model.hic_scaffold_9_pilon.600.11572	partial
evm.model.hic_scaffold_8_pilon.206.8108	average_confidence
evm.model.hic_scaffold_4_pilon.130.3462	average_confidence
evm.model.hic_scaffold_9_pilon.1800.11511	partial
evm.model.hic_scaffold_6_pilon.157.1316	average_confidence
evm.model.scaffold490_size3305.1.5420	average_confidence
evm.model.hic_scaffold_3_pilon.196.2676	partial
evm.model.hic_scaffold_6_pilon.1604.17789	partial
evm.model.hic_scaffold_9_pilon.765.539	partial
evm.model.hic_scaffold_5_pilon.1472.7102	average_confidence
evm.model.hic_scaffold_7_pilon.103.27974	average_confidence
evm.model.hic_scaffold_13_pilon.10.894	average_confidence
evm.model.hic_scaffold_1_pilon.833.84	partial
evm.model.hic_scaffold_1_pilon.833.208	partial
evm.model.hic_scaffold_9_pilon.538.5763	average_confidence
evm.model.hic_scaffold_7_pilon.1016.677	average_confidence
evm.model.hic_scaffold_1_pilon.120.95	high_confidence
evm.model.hic_scaffold_9_pilon.1754.14376	partial
evm.model.hic_scaffold_9_pilon.1754.18180	partial
evm.model.hic_scaffold_9_pilon.1754.24050	partial
evm.model.hic_scaffold_6_pilon.1526.3724	average_confidence
evm.model.hic_scaffold_1_pilon.916.-1	partial
evm.model.hic_scaffold_10_pilon.1166.16	partial
evm.model.hic_scaffold_3_pilon.1463.4436	partial
evm.model.hic_scaffold_3_pilon.1463.32968	partial
evm.model.hic_scaffold_10_pilon.551.10119	partial
evm.model.hic_scaffold_6_pilon.771.-1	partial
evm.model.hic_scaffold_7_pilon.443.1460	average_confidence
evm.model.hic_scaffold_9_pilon.733.9084	partial
evm.model.hic_scaffold_5_pilon.1042.34529	partial
evm.model.hic_scaffold_4_pilon.197.26332	partial
evm.model.hic_scaffold_10_pilon.747.1138	partial
evm.model.hic_scaffold_8_pilon.342.1630	partial
evm.model.hic_scaffold_8_pilon.342.17128	partial
evm.model.hic_scaffold_10_pilon.624.5833	partial
evm.model.hic_scaffold_10_pilon.624.18108	partial
evm.model.hic_scaffold_10_pilon.624.24456	partial
evm.model.hic_scaffold_3_pilon.994.1615	average_confidence
evm.model.hic_scaffold_3_pilon.1081.3092	partial
evm.model.hic_scaffold_3_pilon.1081.30190	low_confidence
evm.model.hic_scaffold_4_pilon.70.820	partial
evm.model.hic_scaffold_8_pilon.240.2445	average_confidence
evm.model.hic_scaffold_3_pilon.513.561	partial
evm.model.hic_scaffold_8_pilon.196.1106	average_confidence
evm.model.hic_scaffold_13_pilon.64.11423	partial
evm.model.hic_scaffold_10_pilon.1361.753	partial
evm.model.hic_scaffold_6_pilon.153.34280	partial
evm.model.hic_scaffold_9_pilon.1188.8169	partial
evm.model.hic_scaffold_9_pilon.1188.1848	partial
evm.model.hic_scaffold_9_pilon.1188.18735	partial
evm.model.hic_scaffold_7_pilon.1159.2468	average_confidence
evm.model.hic_scaffold_10_pilon.256.6176	partial
evm.model.hic_scaffold_7_pilon.109.-1	partial
evm.model.hic_scaffold_4_pilon.248.7027	partial
evm.model.hic_scaffold_4_pilon.1144.8240	partial
evm.model.hic_scaffold_5_pilon.1241.4568	partial
evm.model.hic_scaffold_5_pilon.1241.13106	partial
evm.model.hic_scaffold_5_pilon.1241.31742	partial
evm.model.hic_scaffold_2_pilon.642.12599	partial
evm.model.hic_scaffold_2_pilon.642.23834	partial
evm.model.hic_scaffold_9_pilon.1414.8369	average_confidence
evm.model.hic_scaffold_56_pilon.11.1922	average_confidence
evm.model.hic_scaffold_3_pilon.634.9334	average_confidence
evm.model.hic_scaffold_4_pilon.1396.318	partial
evm.model.hic_scaffold_9_pilon.1762.3801	partial
evm.model.hic_scaffold_6_pilon.1721.3844	average_confidence
evm.model.hic_scaffold_6_pilon.1721.21447	average_confidence
evm.model.hic_scaffold_13_pilon.158.9752	partial
evm.model.hic_scaffold_5_pilon.1167.1327	average_confidence
evm.model.hic_scaffold_6_pilon.279.363	average_confidence
evm.model.hic_scaffold_3_pilon.814.9262	partial
evm.model.hic_scaffold_9_pilon.145.11824	average_confidence
evm.model.hic_scaffold_9_pilon.145.102	high_confidence
evm.model.hic_scaffold_8_pilon.101.9	partial
evm.model.hic_scaffold_5_pilon.44.323	high_confidence
evm.model.hic_scaffold_1_pilon.899.84	partial
evm.model.hic_scaffold_1_pilon.899.208	partial
evm.model.hic_scaffold_6_pilon.1686.24508	average_confidence
evm.model.hic_scaffold_15_pilon.104.773	average_confidence
evm.model.hic_scaffold_9_pilon.137.418	partial
evm.model.hic_scaffold_9_pilon.137.26679	partial
evm.model.hic_scaffold_7_pilon.457.9706	partial
evm.model.hic_scaffold_9_pilon.6.1198	average_confidence
evm.model.hic_scaffold_4_pilon.1239.-1	average_confidence
evm.model.hic_scaffold_9_pilon.1641.8	partial
evm.model.hic_scaffold_9_pilon.1571.8	partial
evm.model.hic_scaffold_6_pilon.53.1	partial
evm.model.hic_scaffold_3_pilon.273.2	partial
evm.model.hic_scaffold_3_pilon.273.1952	partial
evm.model.hic_scaffold_3_pilon.273.3361	partial
evm.model.hic_scaffold_3_pilon.273.5387	partial
evm.model.hic_scaffold_3_pilon.273.13587	partial
evm.model.hic_scaffold_9_pilon.1086.16164	partial
evm.model.hic_scaffold_13_pilon.14.5457	average_confidence
evm.model.hic_scaffold_13_pilon.14.29493	partial
evm.model.hic_scaffold_10_pilon.1207.645	average_confidence
evm.model.hic_scaffold_1_pilon.615.20	partial
evm.model.hic_scaffold_3_pilon.819.-1	partial
evm.model.hic_scaffold_9_pilon.1364.16163	average_confidence
evm.model.hic_scaffold_45_pilon.3.14023	partial
evm.model.hic_scaffold_7_pilon.1250.287	high_confidence
evm.model.hic_scaffold_50_pilon.17.6405	partial
evm.model.hic_scaffold_50_pilon.17.16472	partial
evm.model.hic_scaffold_50_pilon.17.19341	partial
evm.model.hic_scaffold_1_pilon.220.1228	average_confidence
evm.model.hic_scaffold_8_pilon.755.1687	average_confidence
evm.model.hic_scaffold_42_pilon.10.58	partial
evm.model.hic_scaffold_1_pilon.813.-1	average_confidence
evm.model.hic_scaffold_10_pilon.378.17394	average_confidence
evm.model.hic_scaffold_5_pilon.1493.8278	average_confidence
evm.model.hic_scaffold_1_pilon.611.20	average_confidence
evm.model.hic_scaffold_9_pilon.297.4176	average_confidence
evm.model.hic_scaffold_9_pilon.252.126	partial
evm.model.hic_scaffold_2_pilon.303.-1	partial
evm.model.hic_scaffold_7_pilon.892.3856	partial
evm.model.hic_scaffold_7_pilon.892.10512	partial
evm.model.hic_scaffold_7_pilon.1154.29782	partial
evm.model.hic_scaffold_3_pilon.1255.954	average_confidence
evm.model.hic_scaffold_3_pilon.1255.21949	average_confidence
evm.model.hic_scaffold_1_pilon.320.712	high_confidence
evm.model.hic_scaffold_8_pilon.867.2601	average_confidence
evm.model.hic_scaffold_7_pilon.1337.2503	average_confidence
evm.model.hic_scaffold_4_pilon.30.7225	partial
evm.model.hic_scaffold_9_pilon.639.2355	partial
evm.model.hic_scaffold_6_pilon.322.2609	high_confidence
evm.model.hic_scaffold_6_pilon.284.1631	partial
evm.model.hic_scaffold_3_pilon.1384.6804	partial
evm.model.hic_scaffold_9_pilon.1220.4522	partial
evm.model.hic_scaffold_7_pilon.135.-1	partial
evm.model.hic_scaffold_5_pilon.791.-1	average_confidence
evm.model.hic_scaffold_5_pilon.1050.442	high_confidence
evm.model.hic_scaffold_1_pilon.413.1118	partial
evm.model.hic_scaffold_1_pilon.413.20	partial
evm.model.hic_scaffold_1_pilon.413.53	partial
evm.model.hic_scaffold_1_pilon.413.4759	partial
evm.model.hic_scaffold_3_pilon.373.5004	partial
evm.model.hic_scaffold_5_pilon.1182.-1	average_confidence
evm.model.hic_scaffold_4_pilon.743.2011	partial
evm.model.hic_scaffold_3_pilon.765.3586	average_confidence
evm.model.hic_scaffold_6_pilon.615.158	average_confidence
evm.model.hic_scaffold_6_pilon.1148.5	partial
evm.model.hic_scaffold_1_pilon.168.55	average_confidence
evm.model.hic_scaffold_5_pilon.1220.1376	average_confidence
evm.model.hic_scaffold_4_pilon.1219.18852	partial
evm.model.hic_scaffold_6_pilon.1273.930	partial
evm.model.hic_scaffold_6_pilon.1273.8027	partial
evm.model.hic_scaffold_21_pilon.51.22005	average_confidence
evm.model.hic_scaffold_21_pilon.51.25440	partial
evm.model.hic_scaffold_21_pilon.51.26353	partial
evm.model.hic_scaffold_21_pilon.51.33269	average_confidence
evm.model.hic_scaffold_21_pilon.51.34854	partial
evm.model.hic_scaffold_21_pilon.51.35593	partial
evm.model.hic_scaffold_7_pilon.1371.22	partial
evm.model.hic_scaffold_3_pilon.1517.1837	average_confidence
evm.model.hic_scaffold_8_pilon.138.3214	partial
evm.model.hic_scaffold_10_pilon.38.21034	partial
evm.model.hic_scaffold_3_pilon.496.1761	partial
evm.model.hic_scaffold_8_pilon.274.4491	average_confidence
evm.model.hic_scaffold_4_pilon.564.2308	partial
evm.model.hic_scaffold_7_pilon.1044.1537	partial
evm.model.hic_scaffold_3_pilon.1051.6590	partial
evm.model.hic_scaffold_7_pilon.57.1984	average_confidence
evm.model.hic_scaffold_6_pilon.1097.772	high_confidence
evm.model.scaffold2029_size1482.1.9237	average_confidence
evm.model.hic_scaffold_6_pilon.238.12256	partial
evm.model.contig_49_pilon.7.5333	partial
evm.model.hic_scaffold_1_pilon.553.21	average_confidence
evm.model.hic_scaffold_1_pilon.57.2680	partial
evm.model.hic_scaffold_4_pilon.629.114	average_confidence
evm.model.hic_scaffold_1_pilon.488.43	high_confidence
evm.model.hic_scaffold_3_pilon.869.27827	partial
evm.model.hic_scaffold_10_pilon.1274.2274	partial
evm.model.hic_scaffold_5_pilon.1078.27831	partial
evm.model.hic_scaffold_8_pilon.688.3610	partial
evm.model.hic_scaffold_4_pilon.860.184	high_confidence
evm.model.hic_scaffold_4_pilon.938.3890	average_confidence
evm.model.hic_scaffold_13_pilon.61.5726	partial
evm.model.hic_scaffold_49_pilon.12.10310	average_confidence
evm.model.hic_scaffold_49_pilon.12.13338	partial
evm.model.hic_scaffold_49_pilon.12.15124	average_confidence
evm.model.hic_scaffold_49_pilon.12.15263	average_confidence
evm.model.hic_scaffold_49_pilon.12.17921	partial
evm.model.hic_scaffold_49_pilon.12.20017	average_confidence
evm.model.hic_scaffold_49_pilon.12.20590	partial
evm.model.hic_scaffold_49_pilon.12.21285	average_confidence
evm.model.hic_scaffold_49_pilon.12.22810	average_confidence
evm.model.hic_scaffold_49_pilon.12.23275	average_confidence
evm.model.hic_scaffold_49_pilon.12.23282	partial
evm.model.hic_scaffold_49_pilon.12.25794	average_confidence
evm.model.hic_scaffold_49_pilon.12.26014	partial
evm.model.hic_scaffold_4_pilon.672.13845	partial
evm.model.hic_scaffold_4_pilon.672.24500	partial
evm.model.hic_scaffold_1_pilon.1154.170	average_confidence
evm.model.hic_scaffold_4_pilon.368.2683	partial
evm.model.hic_scaffold_3_pilon.29.235	high_confidence
evm.model.hic_scaffold_7_pilon.976.3335	average_confidence
evm.model.hic_scaffold_8_pilon.540.5984	partial
evm.model.hic_scaffold_8_pilon.715.6081	partial
evm.model.hic_scaffold_8_pilon.92.6882	high_confidence
evm.model.hic_scaffold_3_pilon.1356.4419	partial
evm.model.hic_scaffold_13_pilon.80.4864	partial
evm.model.hic_scaffold_2_pilon.317.9728	partial
evm.model.hic_scaffold_2_pilon.317.19301	average_confidence
evm.model.hic_scaffold_7_pilon.1163.1339	average_confidence
evm.model.hic_scaffold_8_pilon.364.5720	partial
evm.model.hic_scaffold_9_pilon.213.3444	high_confidence
evm.model.hic_scaffold_4_pilon.1206.6515	partial
evm.model.hic_scaffold_4_pilon.101.13328	average_confidence
evm.model.hic_scaffold_4_pilon.101.31569	partial
evm.model.hic_scaffold_6_pilon.623.2338	partial
evm.model.hic_scaffold_3_pilon.288.26658	average_confidence
evm.model.hic_scaffold_10_pilon.1041.2075	partial
evm.model.hic_scaffold_1_pilon.603.4002	partial
evm.model.hic_scaffold_1_pilon.346.3366	average_confidence
evm.model.hic_scaffold_3_pilon.785.-1	partial
evm.model.hic_scaffold_1_pilon.137.-1	average_confidence
evm.model.hic_scaffold_5_pilon.154.-1	average_confidence
evm.model.hic_scaffold_4_pilon.791.11332	average_confidence
evm.model.hic_scaffold_9_pilon.563.-1	partial
evm.model.hic_scaffold_3_pilon.327.2	average_confidence
evm.model.hic_scaffold_8_pilon.458.417	partial
evm.model.hic_scaffold_1_pilon.996.84	partial
evm.model.hic_scaffold_9_pilon.464.-1	partial
evm.model.hic_scaffold_3_pilon.149.492	average_confidence
evm.model.hic_scaffold_6_pilon.1658.22173	partial
evm.model.hic_scaffold_8_pilon.252.1094	partial
evm.model.hic_scaffold_6_pilon.958.1444	partial
evm.model.scaffold1311_size1794.1.7279	average_confidence
evm.model.hic_scaffold_9_pilon.1470.1268	partial
evm.model.hic_scaffold_4_pilon.807.1420	average_confidence
evm.model.hic_scaffold_4_pilon.1307.35467	partial
evm.model.scaffold6005_size1075.2.33775	partial
evm.model.hic_scaffold_9_pilon.1211.370	average_confidence
evm.model.hic_scaffold_4_pilon.190.15963	average_confidence
evm.model.hic_scaffold_10_pilon.1368.5588	average_confidence
evm.model.hic_scaffold_3_pilon.180.2190	high_confidence
evm.model.hic_scaffold_4_pilon.456.7138	average_confidence
evm.model.hic_scaffold_8_pilon.478.3930	average_confidence
evm.model.hic_scaffold_56_pilon.8.1922	average_confidence
evm.model.hic_scaffold_6_pilon.1637.4857	partial
evm.model.hic_scaffold_6_pilon.1637.5789	partial
evm.model.hic_scaffold_10_pilon.104.10030	partial
evm.model.contig_106_pilon.2.3085	partial
evm.model.hic_scaffold_3_pilon.432.2	partial
evm.model.hic_scaffold_3_pilon.432.758	low_confidence
evm.model.hic_scaffold_6_pilon.953.13219	partial
evm.model.hic_scaffold_1_pilon.859.326	partial
evm.model.hic_scaffold_3_pilon.795.3464	average_confidence
evm.model.hic_scaffold_9_pilon.168.4916	average_confidence
evm.model.scaffold6005_size1075.1.33775	average_confidence
evm.model.hic_scaffold_2_pilon.524.2273	partial
evm.model.hic_scaffold_2_pilon.524.2103	partial
evm.model.hic_scaffold_3_pilon.317.-1	partial
evm.model.WTDall_ctg922.1.26437	partial
evm.model.WTDall_ctg922.1.35377	low_confidence
evm.model.hic_scaffold_1_pilon.334.5061	high_confidence
evm.model.hic_scaffold_5_pilon.537.6243	partial
evm.model.hic_scaffold_5_pilon.404.9415	average_confidence
evm.model.hic_scaffold_6_pilon.1042.165	average_confidence
evm.model.hic_scaffold_4_pilon.1005.1227	partial
evm.model.hic_scaffold_1_pilon.946.84	partial
evm.model.hic_scaffold_1_pilon.946.208	partial
evm.model.hic_scaffold_4_pilon.537.5310	partial
evm.model.hic_scaffold_4_pilon.537.33144	partial
evm.model.hic_scaffold_7_pilon.668.5680	high_confidence
evm.model.hic_scaffold_7_pilon.668.15100	partial
evm.model.hic_scaffold_1_pilon.876.28	high_confidence
evm.model.hic_scaffold_2_pilon.619.5094	partial
evm.model.hic_scaffold_6_pilon.262.1887	high_confidence
evm.model.hic_scaffold_6_pilon.1542.4786	average_confidence
evm.model.hic_scaffold_3_pilon.683.3787	partial
evm.model.hic_scaffold_6_pilon.685.3481	partial
evm.model.hic_scaffold_5_pilon.792.1900	high_confidence
evm.model.hic_scaffold_15_pilon.105.-1	average_confidence
evm.model.hic_scaffold_6_pilon.183.1041	partial
evm.model.hic_scaffold_10_pilon.958.4116	partial
evm.model.hic_scaffold_10_pilon.1068.5536	average_confidence
evm.model.hic_scaffold_7_pilon.900.800	average_confidence
evm.model.hic_scaffold_41_pilon.28.11456	average_confidence
evm.model.hic_scaffold_3_pilon.1303.3302	average_confidence
evm.model.hic_scaffold_3_pilon.1303.34453	partial
evm.model.hic_scaffold_5_pilon.549.4922	partial
evm.model.hic_scaffold_9_pilon.824.5641	average_confidence
evm.model.hic_scaffold_9_pilon.824.5975	average_confidence
evm.model.hic_scaffold_9_pilon.824.8107	average_confidence
evm.model.hic_scaffold_9_pilon.824.9526	partial
evm.model.hic_scaffold_9_pilon.824.15580	average_confidence
evm.model.hic_scaffold_9_pilon.824.25574	average_confidence
evm.model.hic_scaffold_9_pilon.824.30498	partial
evm.model.hic_scaffold_9_pilon.824.8644	partial
evm.model.hic_scaffold_9_pilon.824.12957	partial
evm.model.hic_scaffold_9_pilon.824.28222	average_confidence
evm.model.hic_scaffold_3_pilon.1481.6086	average_confidence
evm.model.hic_scaffold_4_pilon.976.2094	partial
evm.model.hic_scaffold_7_pilon.677.8970	high_confidence
evm.model.hic_scaffold_4_pilon.959.-1	partial
evm.model.hic_scaffold_5_pilon.1223.1376	average_confidence
evm.model.hic_scaffold_5_pilon.1223.30480	partial
evm.model.hic_scaffold_5_pilon.1223.12151	partial
evm.model.hic_scaffold_5_pilon.1223.16951	partial
evm.model.hic_scaffold_5_pilon.1223.18049	partial
evm.model.hic_scaffold_5_pilon.1223.23731	partial
evm.model.hic_scaffold_5_pilon.1223.25269	partial
evm.model.hic_scaffold_5_pilon.1223.34627	partial
evm.model.hic_scaffold_9_pilon.1264.547	partial
