"OG"	"group"	"Dcor_Gene"	"Liom_Gene"	"Liom_change"	"Liom_beta_D1"	"Liom_beta_d2"	"Liom_padj_D1vC"	"Liom_padj_D2vC"	"Annotation"	"Dcor_change"	"Dcor_beta_D1"	"Dcor_beta_d2"	"Dcor_padj_D1vC"	"Dcor_padj_D2vC"
"OG0001484"	2218	"Dcor_evm.model.hic_scaffold_10_pilon.1"	"Liom_evm.model.scaffold02600.2"	"not_tested"	NA	NA	NA	NA	"Putative uncharacterized transposon-derived protein F54H12.3"	"not_sig"	0.0706430039231797	-1.42468459156427	0.97540607493756	0.0777991563797508
"OG0001484"	2218	"Dcor_evm.model.WTDall_ctg2704.1"	"Liom_evm.model.scaffold02600.2"	"not_tested"	NA	NA	NA	NA	"Putative uncharacterized transposon-derived protein F54H12.3"	"not_tested"	NA	NA	NA	NA
"OG0001484"	2218	"Dcor_evm.model.hic_scaffold_49_pilon.11"	"Liom_evm.model.scaffold05845.2"	"not_sig"	-0.01384560717332	-0.477235907216488	0.994663204504268	0.865280221914094	"Putative uncharacterized transposon-derived protein F54H12.3"	"not_tested"	NA	NA	NA	NA
"OG0001484"	2218	"Dcor_evm.model.hic_scaffold_10_pilon.1"	"Liom_evm.model.scaffold05845.2"	"not_sig"	-0.01384560717332	-0.477235907216488	0.994663204504268	0.865280221914094	"Putative uncharacterized transposon-derived protein F54H12.3"	"not_sig"	0.0706430039231797	-1.42468459156427	0.97540607493756	0.0777991563797508
"OG0001484"	2218	"Dcor_evm.model.WTDall_ctg2704.1"	"Liom_evm.model.scaffold05845.2"	"not_sig"	-0.01384560717332	-0.477235907216488	0.994663204504268	0.865280221914094	"Putative uncharacterized transposon-derived protein F54H12.3"	"not_tested"	NA	NA	NA	NA
"OG0001484"	2218	"Dcor_evm.model.hic_scaffold_49_pilon.11"	"Liom_evm.model.scaffold60385.1"	"not_tested"	NA	NA	NA	NA	"Putative uncharacterized transposon-derived protein F54H12.3"	"not_tested"	NA	NA	NA	NA
"OG0001484"	2218	"Dcor_evm.model.hic_scaffold_10_pilon.1"	"Liom_evm.model.scaffold60385.1"	"not_tested"	NA	NA	NA	NA	"Putative uncharacterized transposon-derived protein F54H12.3"	"not_sig"	0.0706430039231797	-1.42468459156427	0.97540607493756	0.0777991563797508
"OG0001484"	2218	"Dcor_evm.model.WTDall_ctg2704.1"	"Liom_evm.model.scaffold60385.1"	"not_tested"	NA	NA	NA	NA	"Putative uncharacterized transposon-derived protein F54H12.3"	"not_tested"	NA	NA	NA	NA
"OG0001484"	2218	"Dcor_evm.model.hic_scaffold_49_pilon.11"	"Liom_evm.model.scaffold02349.1"	"not_sig"	-0.217297840491282	-0.330149275541885	0.9159562255015	0.9174612593351	"Putative uncharacterized transposon-derived protein F54H12.3"	"not_tested"	NA	NA	NA	NA
"OG0001484"	2218	"Dcor_evm.model.hic_scaffold_10_pilon.1"	"Liom_evm.model.scaffold02349.1"	"not_sig"	-0.217297840491282	-0.330149275541885	0.9159562255015	0.9174612593351	"Putative uncharacterized transposon-derived protein F54H12.3"	"not_sig"	0.0706430039231797	-1.42468459156427	0.97540607493756	0.0777991563797508
"OG0001484"	2218	"Dcor_evm.model.WTDall_ctg2704.1"	"Liom_evm.model.scaffold02349.1"	"not_sig"	-0.217297840491282	-0.330149275541885	0.9159562255015	0.9174612593351	"Putative uncharacterized transposon-derived protein F54H12.3"	"not_tested"	NA	NA	NA	NA
"OG0001484"	2218	"Dcor_evm.model.hic_scaffold_49_pilon.11"	"Liom_evm.model.scaffold14472.1"	"not_tested"	NA	NA	NA	NA	"Putative uncharacterized transposon-derived protein F54H12.3"	"not_tested"	NA	NA	NA	NA
"OG0001484"	2218	"Dcor_evm.model.hic_scaffold_10_pilon.1"	"Liom_evm.model.scaffold14472.1"	"not_tested"	NA	NA	NA	NA	"Putative uncharacterized transposon-derived protein F54H12.3"	"not_sig"	0.0706430039231797	-1.42468459156427	0.97540607493756	0.0777991563797508
"OG0001484"	2218	"Dcor_evm.model.WTDall_ctg2704.1"	"Liom_evm.model.scaffold14472.1"	"not_tested"	NA	NA	NA	NA	"Putative uncharacterized transposon-derived protein F54H12.3"	"not_tested"	NA	NA	NA	NA
"OG0001484"	2218	"Dcor_evm.model.hic_scaffold_49_pilon.11"	"Liom_evm.model.scaffold55455.1"	"not_sig"	0.39221950012146	-0.304781421937235	0.857815128908922	0.934125509218416	"Putative uncharacterized transposon-derived protein F54H12.3"	"not_tested"	NA	NA	NA	NA
"OG0001484"	2218	"Dcor_evm.model.hic_scaffold_10_pilon.1"	"Liom_evm.model.scaffold55455.1"	"not_sig"	0.39221950012146	-0.304781421937235	0.857815128908922	0.934125509218416	"Putative uncharacterized transposon-derived protein F54H12.3"	"not_sig"	0.0706430039231797	-1.42468459156427	0.97540607493756	0.0777991563797508
"OG0001484"	2218	"Dcor_evm.model.WTDall_ctg2704.1"	"Liom_evm.model.scaffold55455.1"	"not_sig"	0.39221950012146	-0.304781421937235	0.857815128908922	0.934125509218416	"Putative uncharacterized transposon-derived protein F54H12.3"	"not_tested"	NA	NA	NA	NA
"OG0001484"	2218	"Dcor_evm.model.hic_scaffold_49_pilon.11"	"Liom_evm.model.scaffold40443.1"	"not_sig"	-1.35387239988321	-0.214200349963027	0.374693856173336	0.947599136328178	"Putative uncharacterized transposon-derived protein F54H12.3"	"not_tested"	NA	NA	NA	NA
"OG0001484"	2218	"Dcor_evm.model.hic_scaffold_10_pilon.1"	"Liom_evm.model.scaffold40443.1"	"not_sig"	-1.35387239988321	-0.214200349963027	0.374693856173336	0.947599136328178	"Putative uncharacterized transposon-derived protein F54H12.3"	"not_sig"	0.0706430039231797	-1.42468459156427	0.97540607493756	0.0777991563797508
"OG0001484"	2218	"Dcor_evm.model.WTDall_ctg2704.1"	"Liom_evm.model.scaffold40443.1"	"not_sig"	-1.35387239988321	-0.214200349963027	0.374693856173336	0.947599136328178	"Putative uncharacterized transposon-derived protein F54H12.3"	"not_tested"	NA	NA	NA	NA
"OG0001484"	2218	"Dcor_evm.model.hic_scaffold_49_pilon.11"	"Liom_evm.model.scaffold07094.2"	"not_tested"	NA	NA	NA	NA	"Putative uncharacterized transposon-derived protein F54H12.3"	"not_tested"	NA	NA	NA	NA
"OG0001484"	2218	"Dcor_evm.model.hic_scaffold_10_pilon.1"	"Liom_evm.model.scaffold07094.2"	"not_tested"	NA	NA	NA	NA	"Putative uncharacterized transposon-derived protein F54H12.3"	"not_sig"	0.0706430039231797	-1.42468459156427	0.97540607493756	0.0777991563797508
"OG0001484"	2218	"Dcor_evm.model.WTDall_ctg2704.1"	"Liom_evm.model.scaffold07094.2"	"not_tested"	NA	NA	NA	NA	"Putative uncharacterized transposon-derived protein F54H12.3"	"not_tested"	NA	NA	NA	NA
"OG0001484"	2218	"Dcor_evm.model.hic_scaffold_49_pilon.11"	"Liom_evm.model.scaffold23408.1"	"not_sig"	1.44085417809118	0.158379091877772	0.448989621940805	0.965149887563502	"Putative uncharacterized transposon-derived protein F54H12.3"	"not_tested"	NA	NA	NA	NA
"OG0001484"	2218	"Dcor_evm.model.hic_scaffold_10_pilon.1"	"Liom_evm.model.scaffold23408.1"	"not_sig"	1.44085417809118	0.158379091877772	0.448989621940805	0.965149887563502	"Putative uncharacterized transposon-derived protein F54H12.3"	"not_sig"	0.0706430039231797	-1.42468459156427	0.97540607493756	0.0777991563797508
"OG0001484"	2218	"Dcor_evm.model.WTDall_ctg2704.1"	"Liom_evm.model.scaffold23408.1"	"not_sig"	1.44085417809118	0.158379091877772	0.448989621940805	0.965149887563502	"Putative uncharacterized transposon-derived protein F54H12.3"	"not_tested"	NA	NA	NA	NA
"OG0001484"	2218	"Dcor_evm.model.hic_scaffold_49_pilon.11"	"Liom_evm.model.scaffold11578.2"	"not_tested"	NA	NA	NA	NA	"Putative uncharacterized transposon-derived protein F54H12.3"	"not_tested"	NA	NA	NA	NA
"OG0001484"	2218	"Dcor_evm.model.hic_scaffold_10_pilon.1"	"Liom_evm.model.scaffold11578.2"	"not_tested"	NA	NA	NA	NA	"Putative uncharacterized transposon-derived protein F54H12.3"	"not_sig"	0.0706430039231797	-1.42468459156427	0.97540607493756	0.0777991563797508
"OG0001484"	2218	"Dcor_evm.model.WTDall_ctg2704.1"	"Liom_evm.model.scaffold11578.2"	"not_tested"	NA	NA	NA	NA	"Putative uncharacterized transposon-derived protein F54H12.3"	"not_tested"	NA	NA	NA	NA
"OG0001484"	2218	"Dcor_evm.model.hic_scaffold_49_pilon.11"	"Liom_evm.model.scaffold47027.1"	"not_sig"	1.77142806081736	-0.337222072849249	0.214353595650517	0.91073704861405	"Putative uncharacterized transposon-derived protein F54H12.3"	"not_tested"	NA	NA	NA	NA
"OG0001484"	2218	"Dcor_evm.model.hic_scaffold_10_pilon.1"	"Liom_evm.model.scaffold47027.1"	"not_sig"	1.77142806081736	-0.337222072849249	0.214353595650517	0.91073704861405	"Putative uncharacterized transposon-derived protein F54H12.3"	"not_sig"	0.0706430039231797	-1.42468459156427	0.97540607493756	0.0777991563797508
"OG0001484"	2218	"Dcor_evm.model.WTDall_ctg2704.1"	"Liom_evm.model.scaffold47027.1"	"not_sig"	1.77142806081736	-0.337222072849249	0.214353595650517	0.91073704861405	"Putative uncharacterized transposon-derived protein F54H12.3"	"not_tested"	NA	NA	NA	NA
"OG0001484"	2218	"Dcor_evm.model.hic_scaffold_49_pilon.11"	"Liom_evm.model.scaffold32667.1"	"not_sig"	1.3423381083394	-0.123863323979665	0.405116659142645	0.970322221376769	"Putative uncharacterized transposon-derived protein F54H12.3"	"not_tested"	NA	NA	NA	NA
"OG0001484"	2218	"Dcor_evm.model.hic_scaffold_10_pilon.1"	"Liom_evm.model.scaffold32667.1"	"not_sig"	1.3423381083394	-0.123863323979665	0.405116659142645	0.970322221376769	"Putative uncharacterized transposon-derived protein F54H12.3"	"not_sig"	0.0706430039231797	-1.42468459156427	0.97540607493756	0.0777991563797508
"OG0001484"	2218	"Dcor_evm.model.WTDall_ctg2704.1"	"Liom_evm.model.scaffold32667.1"	"not_sig"	1.3423381083394	-0.123863323979665	0.405116659142645	0.970322221376769	"Putative uncharacterized transposon-derived protein F54H12.3"	"not_tested"	NA	NA	NA	NA
"OG0001484"	2218	"Dcor_evm.model.hic_scaffold_49_pilon.11"	"Liom_evm.model.scaffold56056.1"	"not_sig"	-0.597813578347283	-0.085721759762883	0.707706643696617	0.975179664575348	"Putative uncharacterized transposon-derived protein F54H12.3"	"not_tested"	NA	NA	NA	NA
"OG0001484"	2218	"Dcor_evm.model.hic_scaffold_10_pilon.1"	"Liom_evm.model.scaffold56056.1"	"not_sig"	-0.597813578347283	-0.085721759762883	0.707706643696617	0.975179664575348	"Putative uncharacterized transposon-derived protein F54H12.3"	"not_sig"	0.0706430039231797	-1.42468459156427	0.97540607493756	0.0777991563797508
"OG0001484"	2218	"Dcor_evm.model.WTDall_ctg2704.1"	"Liom_evm.model.scaffold56056.1"	"not_sig"	-0.597813578347283	-0.085721759762883	0.707706643696617	0.975179664575348	"Putative uncharacterized transposon-derived protein F54H12.3"	"not_tested"	NA	NA	NA	NA
"OG0001484"	2218	"Dcor_evm.model.hic_scaffold_49_pilon.11"	"Liom_evm.model.scaffold57100.2"	"not_tested"	NA	NA	NA	NA	"Putative uncharacterized transposon-derived protein F54H12.3"	"not_tested"	NA	NA	NA	NA
"OG0001484"	2218	"Dcor_evm.model.hic_scaffold_10_pilon.1"	"Liom_evm.model.scaffold57100.2"	"not_tested"	NA	NA	NA	NA	"Putative uncharacterized transposon-derived protein F54H12.3"	"not_sig"	0.0706430039231797	-1.42468459156427	0.97540607493756	0.0777991563797508
"OG0001484"	2218	"Dcor_evm.model.WTDall_ctg2704.1"	"Liom_evm.model.scaffold57100.2"	"not_tested"	NA	NA	NA	NA	"Putative uncharacterized transposon-derived protein F54H12.3"	"not_tested"	NA	NA	NA	NA
"OG0001484"	2218	"Dcor_evm.model.hic_scaffold_49_pilon.11"	"Liom_evm.model.scaffold42944.2"	"not_tested"	NA	NA	NA	NA	"Putative uncharacterized transposon-derived protein F54H12.3"	"not_tested"	NA	NA	NA	NA
"OG0001484"	2218	"Dcor_evm.model.hic_scaffold_10_pilon.1"	"Liom_evm.model.scaffold42944.2"	"not_tested"	NA	NA	NA	NA	"Putative uncharacterized transposon-derived protein F54H12.3"	"not_sig"	0.0706430039231797	-1.42468459156427	0.97540607493756	0.0777991563797508
"OG0001484"	2218	"Dcor_evm.model.WTDall_ctg2704.1"	"Liom_evm.model.scaffold42944.2"	"not_tested"	NA	NA	NA	NA	"Putative uncharacterized transposon-derived protein F54H12.3"	"not_tested"	NA	NA	NA	NA
"OG0001484"	2218	"Dcor_evm.model.hic_scaffold_49_pilon.11"	"Liom_evm.model.scaffold46715.4"	"not_tested"	NA	NA	NA	NA	"Putative uncharacterized transposon-derived protein F54H12.3"	"not_tested"	NA	NA	NA	NA
"OG0001484"	2218	"Dcor_evm.model.hic_scaffold_10_pilon.1"	"Liom_evm.model.scaffold46715.4"	"not_tested"	NA	NA	NA	NA	"Putative uncharacterized transposon-derived protein F54H12.3"	"not_sig"	0.0706430039231797	-1.42468459156427	0.97540607493756	0.0777991563797508
"OG0001484"	2218	"Dcor_evm.model.WTDall_ctg2704.1"	"Liom_evm.model.scaffold46715.4"	"not_tested"	NA	NA	NA	NA	"Putative uncharacterized transposon-derived protein F54H12.3"	"not_tested"	NA	NA	NA	NA
"OG0001484"	2218	"Dcor_evm.model.hic_scaffold_49_pilon.11"	"Liom_evm.model.scaffold11917.1"	"not_tested"	NA	NA	NA	NA	"Putative uncharacterized transposon-derived protein F54H12.3"	"not_tested"	NA	NA	NA	NA
"OG0001484"	2218	"Dcor_evm.model.hic_scaffold_10_pilon.1"	"Liom_evm.model.scaffold11917.1"	"not_tested"	NA	NA	NA	NA	"Putative uncharacterized transposon-derived protein F54H12.3"	"not_sig"	0.0706430039231797	-1.42468459156427	0.97540607493756	0.0777991563797508
"OG0001484"	2218	"Dcor_evm.model.WTDall_ctg2704.1"	"Liom_evm.model.scaffold11917.1"	"not_tested"	NA	NA	NA	NA	"Putative uncharacterized transposon-derived protein F54H12.3"	"not_tested"	NA	NA	NA	NA
"OG0001484"	2218	"Dcor_evm.model.hic_scaffold_49_pilon.11"	"Liom_evm.model.scaffold41539.1"	"not_tested"	NA	NA	NA	NA	"Putative uncharacterized transposon-derived protein F54H12.3"	"not_tested"	NA	NA	NA	NA
"OG0001484"	2218	"Dcor_evm.model.hic_scaffold_10_pilon.1"	"Liom_evm.model.scaffold41539.1"	"not_tested"	NA	NA	NA	NA	"Putative uncharacterized transposon-derived protein F54H12.3"	"not_sig"	0.0706430039231797	-1.42468459156427	0.97540607493756	0.0777991563797508
"OG0001484"	2218	"Dcor_evm.model.WTDall_ctg2704.1"	"Liom_evm.model.scaffold41539.1"	"not_tested"	NA	NA	NA	NA	"Putative uncharacterized transposon-derived protein F54H12.3"	"not_tested"	NA	NA	NA	NA
"OG0001484"	2218	"Dcor_evm.model.hic_scaffold_49_pilon.11"	"Liom_evm.model.scaffold10302.1"	"not_tested"	NA	NA	NA	NA	"Putative uncharacterized transposon-derived protein F54H12.3"	"not_tested"	NA	NA	NA	NA
"OG0001484"	2218	"Dcor_evm.model.hic_scaffold_10_pilon.1"	"Liom_evm.model.scaffold10302.1"	"not_tested"	NA	NA	NA	NA	"Putative uncharacterized transposon-derived protein F54H12.3"	"not_sig"	0.0706430039231797	-1.42468459156427	0.97540607493756	0.0777991563797508
"OG0001484"	2218	"Dcor_evm.model.WTDall_ctg2704.1"	"Liom_evm.model.scaffold10302.1"	"not_tested"	NA	NA	NA	NA	"Putative uncharacterized transposon-derived protein F54H12.3"	"not_tested"	NA	NA	NA	NA
"OG0001484"	2218	"Dcor_evm.model.hic_scaffold_49_pilon.11"	"Liom_evm.model.scaffold19044.1"	"not_tested"	NA	NA	NA	NA	"Putative uncharacterized transposon-derived protein F54H12.3"	"not_tested"	NA	NA	NA	NA
"OG0001484"	2218	"Dcor_evm.model.hic_scaffold_10_pilon.1"	"Liom_evm.model.scaffold19044.1"	"not_tested"	NA	NA	NA	NA	"Putative uncharacterized transposon-derived protein F54H12.3"	"not_sig"	0.0706430039231797	-1.42468459156427	0.97540607493756	0.0777991563797508
"OG0001484"	2218	"Dcor_evm.model.WTDall_ctg2704.1"	"Liom_evm.model.scaffold19044.1"	"not_tested"	NA	NA	NA	NA	"Putative uncharacterized transposon-derived protein F54H12.3"	"not_tested"	NA	NA	NA	NA
"OG0001484"	2218	"Dcor_evm.model.hic_scaffold_49_pilon.11"	"Liom_evm.model.scaffold15927.1"	"not_tested"	NA	NA	NA	NA	"Putative uncharacterized transposon-derived protein F54H12.3"	"not_tested"	NA	NA	NA	NA
"OG0001484"	2218	"Dcor_evm.model.hic_scaffold_10_pilon.1"	"Liom_evm.model.scaffold15927.1"	"not_tested"	NA	NA	NA	NA	"Putative uncharacterized transposon-derived protein F54H12.3"	"not_sig"	0.0706430039231797	-1.42468459156427	0.97540607493756	0.0777991563797508
"OG0001484"	2218	"Dcor_evm.model.WTDall_ctg2704.1"	"Liom_evm.model.scaffold15927.1"	"not_tested"	NA	NA	NA	NA	"Putative uncharacterized transposon-derived protein F54H12.3"	"not_tested"	NA	NA	NA	NA
"OG0001484"	2218	"Dcor_evm.model.hic_scaffold_49_pilon.11"	"Liom_evm.model.scaffold33295.1"	"not_sig"	-2.68347955195527	-0.333046121424906	0.0729978387269715	0.919695609110524	"Putative uncharacterized transposon-derived protein F54H12.3"	"not_tested"	NA	NA	NA	NA
"OG0001484"	2218	"Dcor_evm.model.hic_scaffold_10_pilon.1"	"Liom_evm.model.scaffold33295.1"	"not_sig"	-2.68347955195527	-0.333046121424906	0.0729978387269715	0.919695609110524	"Putative uncharacterized transposon-derived protein F54H12.3"	"not_sig"	0.0706430039231797	-1.42468459156427	0.97540607493756	0.0777991563797508
"OG0001484"	2218	"Dcor_evm.model.WTDall_ctg2704.1"	"Liom_evm.model.scaffold33295.1"	"not_sig"	-2.68347955195527	-0.333046121424906	0.0729978387269715	0.919695609110524	"Putative uncharacterized transposon-derived protein F54H12.3"	"not_tested"	NA	NA	NA	NA
"OG0001484"	2218	"Dcor_evm.model.hic_scaffold_49_pilon.11"	"Liom_evm.model.scaffold35018.1"	"not_tested"	NA	NA	NA	NA	"Putative uncharacterized transposon-derived protein F54H12.3"	"not_tested"	NA	NA	NA	NA
"OG0001484"	2218	"Dcor_evm.model.hic_scaffold_10_pilon.1"	"Liom_evm.model.scaffold35018.1"	"not_tested"	NA	NA	NA	NA	"Putative uncharacterized transposon-derived protein F54H12.3"	"not_sig"	0.0706430039231797	-1.42468459156427	0.97540607493756	0.0777991563797508
"OG0001484"	2218	"Dcor_evm.model.WTDall_ctg2704.1"	"Liom_evm.model.scaffold35018.1"	"not_tested"	NA	NA	NA	NA	"Putative uncharacterized transposon-derived protein F54H12.3"	"not_tested"	NA	NA	NA	NA
"OG0001484"	2218	"Dcor_evm.model.hic_scaffold_49_pilon.11"	"Liom_evm.model.scaffold49339.2"	"not_sig"	1.47457623306848	-0.217170959698731	0.304488050080509	0.944797533185927	"Putative uncharacterized transposon-derived protein F54H12.3"	"not_tested"	NA	NA	NA	NA
"OG0001484"	2218	"Dcor_evm.model.hic_scaffold_10_pilon.1"	"Liom_evm.model.scaffold49339.2"	"not_sig"	1.47457623306848	-0.217170959698731	0.304488050080509	0.944797533185927	"Putative uncharacterized transposon-derived protein F54H12.3"	"not_sig"	0.0706430039231797	-1.42468459156427	0.97540607493756	0.0777991563797508
"OG0001484"	2218	"Dcor_evm.model.WTDall_ctg2704.1"	"Liom_evm.model.scaffold49339.2"	"not_sig"	1.47457623306848	-0.217170959698731	0.304488050080509	0.944797533185927	"Putative uncharacterized transposon-derived protein F54H12.3"	"not_tested"	NA	NA	NA	NA
"OG0001484"	2218	"Dcor_evm.model.hic_scaffold_49_pilon.11"	"Liom_evm.model.scaffold07337.3"	"not_tested"	NA	NA	NA	NA	"Putative uncharacterized transposon-derived protein F54H12.3"	"not_tested"	NA	NA	NA	NA
"OG0001484"	2218	"Dcor_evm.model.hic_scaffold_10_pilon.1"	"Liom_evm.model.scaffold07337.3"	"not_tested"	NA	NA	NA	NA	"Putative uncharacterized transposon-derived protein F54H12.3"	"not_sig"	0.0706430039231797	-1.42468459156427	0.97540607493756	0.0777991563797508
"OG0001484"	2218	"Dcor_evm.model.WTDall_ctg2704.1"	"Liom_evm.model.scaffold07337.3"	"not_tested"	NA	NA	NA	NA	"Putative uncharacterized transposon-derived protein F54H12.3"	"not_tested"	NA	NA	NA	NA
"OG0001484"	2218	"Dcor_evm.model.hic_scaffold_49_pilon.11"	"Liom_evm.model.scaffold55828.1"	"not_tested"	NA	NA	NA	NA	"Putative uncharacterized transposon-derived protein F54H12.3"	"not_tested"	NA	NA	NA	NA
"OG0001484"	2218	"Dcor_evm.model.hic_scaffold_10_pilon.1"	"Liom_evm.model.scaffold55828.1"	"not_tested"	NA	NA	NA	NA	"Putative uncharacterized transposon-derived protein F54H12.3"	"not_sig"	0.0706430039231797	-1.42468459156427	0.97540607493756	0.0777991563797508
"OG0001484"	2218	"Dcor_evm.model.WTDall_ctg2704.1"	"Liom_evm.model.scaffold55828.1"	"not_tested"	NA	NA	NA	NA	"Putative uncharacterized transposon-derived protein F54H12.3"	"not_tested"	NA	NA	NA	NA
"OG0001484"	2218	"Dcor_evm.model.hic_scaffold_49_pilon.11"	"Liom_evm.model.scaffold19286.1"	"not_sig"	1.37395752811992	-0.711945456994583	0.45301962227228	0.813452251989461	"Putative uncharacterized transposon-derived protein F54H12.3"	"not_tested"	NA	NA	NA	NA
"OG0001484"	2218	"Dcor_evm.model.hic_scaffold_10_pilon.1"	"Liom_evm.model.scaffold19286.1"	"not_sig"	1.37395752811992	-0.711945456994583	0.45301962227228	0.813452251989461	"Putative uncharacterized transposon-derived protein F54H12.3"	"not_sig"	0.0706430039231797	-1.42468459156427	0.97540607493756	0.0777991563797508
"OG0001484"	2218	"Dcor_evm.model.WTDall_ctg2704.1"	"Liom_evm.model.scaffold19286.1"	"not_sig"	1.37395752811992	-0.711945456994583	0.45301962227228	0.813452251989461	"Putative uncharacterized transposon-derived protein F54H12.3"	"not_tested"	NA	NA	NA	NA
"OG0001484"	2218	"Dcor_evm.model.hic_scaffold_49_pilon.11"	"Liom_evm.model.scaffold19407.1"	"not_tested"	NA	NA	NA	NA	"Putative uncharacterized transposon-derived protein F54H12.3"	"not_tested"	NA	NA	NA	NA
"OG0001484"	2218	"Dcor_evm.model.hic_scaffold_10_pilon.1"	"Liom_evm.model.scaffold19407.1"	"not_tested"	NA	NA	NA	NA	"Putative uncharacterized transposon-derived protein F54H12.3"	"not_sig"	0.0706430039231797	-1.42468459156427	0.97540607493756	0.0777991563797508
"OG0001484"	2218	"Dcor_evm.model.WTDall_ctg2704.1"	"Liom_evm.model.scaffold19407.1"	"not_tested"	NA	NA	NA	NA	"Putative uncharacterized transposon-derived protein F54H12.3"	"not_tested"	NA	NA	NA	NA
"OG0001484"	2218	"Dcor_evm.model.hic_scaffold_49_pilon.11"	"Liom_evm.model.scaffold35903.1"	"not_sig"	-0.0154440387391891	-0.130681603688722	0.994238917705963	0.970460609926671	"Putative uncharacterized transposon-derived protein F54H12.3"	"not_tested"	NA	NA	NA	NA
"OG0001484"	2218	"Dcor_evm.model.hic_scaffold_10_pilon.1"	"Liom_evm.model.scaffold35903.1"	"not_sig"	-0.0154440387391891	-0.130681603688722	0.994238917705963	0.970460609926671	"Putative uncharacterized transposon-derived protein F54H12.3"	"not_sig"	0.0706430039231797	-1.42468459156427	0.97540607493756	0.0777991563797508
"OG0001484"	2218	"Dcor_evm.model.WTDall_ctg2704.1"	"Liom_evm.model.scaffold35903.1"	"not_sig"	-0.0154440387391891	-0.130681603688722	0.994238917705963	0.970460609926671	"Putative uncharacterized transposon-derived protein F54H12.3"	"not_tested"	NA	NA	NA	NA
"OG0001484"	2218	"Dcor_evm.model.hic_scaffold_49_pilon.11"	"Liom_evm.model.scaffold16176.1"	"not_tested"	NA	NA	NA	NA	"Putative uncharacterized transposon-derived protein F54H12.3"	"not_tested"	NA	NA	NA	NA
"OG0001484"	2218	"Dcor_evm.model.hic_scaffold_10_pilon.1"	"Liom_evm.model.scaffold16176.1"	"not_tested"	NA	NA	NA	NA	"Putative uncharacterized transposon-derived protein F54H12.3"	"not_sig"	0.0706430039231797	-1.42468459156427	0.97540607493756	0.0777991563797508
"OG0001484"	2218	"Dcor_evm.model.WTDall_ctg2704.1"	"Liom_evm.model.scaffold16176.1"	"not_tested"	NA	NA	NA	NA	"Putative uncharacterized transposon-derived protein F54H12.3"	"not_tested"	NA	NA	NA	NA
"OG0001484"	2218	"Dcor_evm.model.hic_scaffold_49_pilon.11"	"Liom_evm.model.scaffold23071.1"	"not_tested"	NA	NA	NA	NA	"Putative uncharacterized transposon-derived protein F54H12.3"	"not_tested"	NA	NA	NA	NA
"OG0001484"	2218	"Dcor_evm.model.hic_scaffold_10_pilon.1"	"Liom_evm.model.scaffold23071.1"	"not_tested"	NA	NA	NA	NA	"Putative uncharacterized transposon-derived protein F54H12.3"	"not_sig"	0.0706430039231797	-1.42468459156427	0.97540607493756	0.0777991563797508
"OG0001484"	2218	"Dcor_evm.model.WTDall_ctg2704.1"	"Liom_evm.model.scaffold23071.1"	"not_tested"	NA	NA	NA	NA	"Putative uncharacterized transposon-derived protein F54H12.3"	"not_tested"	NA	NA	NA	NA
"OG0001487"	2219	"Dcor_evm.model.hic_scaffold_9_pilon.1648"	"Liom_evm.model.scaffold14846.1"	"not_sig"	0.513496251880084	-1.29046819921984	0.715035033622145	0.360649433668053	"Ubiquinone biosynthesis monooxygenase COQ6, mitochondrial"	"other"	-2.6596769702958	-0.921463654261844	0.00012905261837601	0.0205297735500647
"OG0001488"	2220	"Dcor_evm.model.hic_scaffold_13_pilon.23"	"Liom_evm.model.scaffold16869.1"	"other"	-7.80485149641134	-1.501618626763	8.37810648655247e-10	0.221561061960978	"Protein doublesex "	"not_tested"	NA	NA	NA	NA
"OG0001488"	2220	"Dcor_evm.model.hic_scaffold_9_pilon.645"	"Liom_evm.model.scaffold16869.1"	"other"	-7.80485149641134	-1.501618626763	8.37810648655247e-10	0.221561061960978	"Protein doublesex "	"not_tested"	NA	NA	NA	NA
"OG0001489"	2221	"Dcor_evm.model.hic_scaffold_1_pilon.154"	"Liom_evm.model.scaffold05063.1"	"not_sig"	0.231967575471936	-0.66513853516299	0.84472411796383	0.628727472649628	"Rap1 GTPase-activating protein 1 "	"other"	-3.60357476620562	-0.429337731345935	0.00876181757097894	0.626681020495142
"OG0001490"	2222	"Dcor_evm.model.hic_scaffold_4_pilon.795"	"Liom_evm.model.scaffold02808.4"	"other"	0.134231836320516	1.17105398026328	0.793184083684715	0.00072609490712578	"Tubulin-specific chaperone D"	"other"	1.39116654202233	0.861439610492289	0.000255328775398331	2.33335385178542e-05
"OG0001491"	2223	"Dcor_evm.model.hic_scaffold_13_pilon.67"	"Liom_evm.model.scaffold13270.2"	"not_sig"	0.915196152488901	0.795623937457785	0.0564898240837983	0.143425165202059	"PREDICTED: claspin"	"not_tested"	NA	NA	NA	NA
"OG0001491"	2223	"Dcor_evm.model.hic_scaffold_13_pilon.68"	"Liom_evm.model.scaffold13270.2"	"not_sig"	0.915196152488901	0.795623937457785	0.0564898240837983	0.143425165202059	"PREDICTED: claspin"	"not_tested"	NA	NA	NA	NA
